class_id,precision,recall,f1,accuracy,true_positive,false_positive,false_negative
1409,0.0,0.0,0.0,0.9992970123022847,0,1,1
1410,0.0,0.0,0.0,1.0,0,0,0
1411,0.0,0.0,0.0,0.9996485061511423,0,0,1
1412,0.0,0.0,0.0,0.9996485061511423,0,0,1
1413,1.0,1.0,1.0,1.0,1,0,0
1414,0.0,0.0,0.0,0.9992970123022847,0,2,0
1415,0.0,0.0,0.0,0.9996485061511423,0,0,1
1416,1.0,1.0,1.0,1.0,1,0,0
1417,0.0,0.0,0.0,0.9996485061511423,0,0,1
1418,0.0,0.0,0.0,0.9996485061511423,0,0,1
1419,0.0,0.0,0.0,1.0,0,0,0
1420,1.0,1.0,1.0,1.0,1,0,0
1421,0.0,0.0,0.0,0.9996485061511423,0,0,1
1422,0.0,0.0,0.0,0.9996485061511423,0,0,1
1423,0.0,0.0,0.0,1.0,0,0,0
1424,1.0,1.0,1.0,1.0,1,0,0
1425,0.0,0.0,0.0,0.9996485061511423,0,0,1
1426,0.0,0.0,0.0,0.9992970123022847,0,1,1
1427,0.0,0.0,0.0,0.9992970123022847,0,1,1
1428,1.0,1.0,1.0,1.0,1,0,0
1429,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1430,1.0,1.0,1.0,1.0,1,0,0
1431,0.0,0.0,0.0,0.9996485061511423,0,0,1
1432,1.0,1.0,1.0,1.0,1,0,0
1433,0.0,0.0,0.0,0.9992970123022847,0,1,1
1434,0.0,0.0,0.0,0.9996485061511423,0,0,1
1435,0.0,0.0,0.0,0.998945518453427,0,3,0
1436,0.0,0.0,0.0,0.9996485061511423,0,0,1
1437,0.0,0.0,0.0,0.9996485061511423,0,1,0
1438,0.0,0.0,0.0,0.9996485061511423,0,0,1
1439,0.0,0.0,0.0,0.9996485061511423,0,0,1
1440,1.0,1.0,1.0,1.0,1,0,0
1441,0.0,0.0,0.0,0.9996485061511423,0,0,1
1442,0.0,0.0,0.0,1.0,0,0,0
1443,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1444,1.0,1.0,1.0,1.0,1,0,0
1445,1.0,1.0,1.0,1.0,1,0,0
1446,1.0,1.0,1.0,1.0,1,0,0
1447,0.0,0.0,0.0,0.9996485061511423,0,0,1
1448,0.0,0.0,0.0,1.0,0,0,0
1449,0.0,0.0,0.0,0.9996485061511423,0,0,1
1450,0.0,0.0,0.0,0.9996485061511423,0,0,1
1451,0.0,0.0,0.0,0.9992970123022847,0,2,0
1452,1.0,1.0,1.0,1.0,1,0,0
1453,0.0,0.0,0.0,0.9992970123022847,0,1,1
1454,0.0,0.0,0.0,1.0,0,0,0
1455,1.0,1.0,1.0,1.0,1,0,0
1456,1.0,1.0,1.0,1.0,1,0,0
1457,0.0,0.0,0.0,0.9996485061511423,0,0,1
1458,0.0,0.0,0.0,0.9996485061511423,0,0,1
1459,0.0,0.0,0.0,0.9996485061511423,0,0,1
1460,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1461,1.0,1.0,1.0,1.0,1,0,0
1462,0.0,0.0,0.0,0.9996485061511423,0,0,1
1463,1.0,1.0,1.0,1.0,1,0,0
1464,0.0,0.0,0.0,0.9996485061511423,0,0,1
1465,0.0,0.0,0.0,0.9992970123022847,0,1,1
1466,1.0,1.0,1.0,1.0,1,0,0
1467,0.0,0.0,0.0,0.9996485061511423,0,0,1
1468,0.0,0.0,0.0,0.9996485061511423,0,0,1
1469,0.0,0.0,0.0,0.9992970123022847,0,2,0
1470,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1471,1.0,1.0,1.0,1.0,1,0,0
1472,0.0,0.0,0.0,1.0,0,0,0
1473,0.0,0.0,0.0,0.9992970123022847,0,1,1
1474,0.0,0.0,0.0,0.9996485061511423,0,0,1
1475,0.0,0.0,0.0,0.9996485061511423,0,0,1
1476,0.0,0.0,0.0,0.9996485061511423,0,0,1
1477,0.0,0.0,0.0,0.9996485061511423,0,0,1
1478,1.0,1.0,1.0,1.0,1,0,0
1479,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1480,0.0,0.0,0.0,1.0,0,0,0
1481,0.0,0.0,0.0,1.0,0,0,0
1482,0.0,0.0,0.0,0.9992970123022847,0,1,1
1483,0.0,0.0,0.0,0.9996485061511423,0,0,1
1484,0.0,0.0,0.0,0.9996485061511423,0,0,1
1485,0.0,0.0,0.0,0.9992970123022847,0,2,0
1486,0.0,0.0,0.0,0.9996485061511423,0,0,1
1487,0.0,0.0,0.0,0.9996485061511423,0,0,1
1488,0.0,0.0,0.0,0.9996485061511423,0,0,1
1489,0.0,0.0,0.0,0.9996485061511423,0,0,1
1490,0.0,0.0,0.0,0.9996485061511423,0,1,0
1491,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1492,0.0,0.0,0.0,0.9996485061511423,0,0,1
1493,1.0,1.0,1.0,1.0,1,0,0
1494,0.0,0.0,0.0,1.0,0,0,0
1495,0.0,0.0,0.0,1.0,0,0,0
1496,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1497,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1498,0.0,0.0,0.0,0.9996485061511423,0,0,1
1499,1.0,1.0,1.0,1.0,1,0,0
1500,0.0,0.0,0.0,0.9996485061511423,0,0,1
1501,0.0,0.0,0.0,0.9996485061511423,0,0,1
1502,1.0,1.0,1.0,1.0,1,0,0
1503,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1504,0.0,0.0,0.0,0.9996485061511423,0,0,1
1505,0.0,0.0,0.0,0.9992970123022847,0,1,1
1506,1.0,1.0,1.0,1.0,1,0,0
1507,0.0,0.0,0.0,0.9996485061511423,0,0,1
1508,0.0,0.0,0.0,0.9996485061511423,0,0,1
1509,1.0,1.0,1.0,1.0,1,0,0
1510,0.0,0.0,0.0,0.9996485061511423,0,0,1
1511,0.0,0.0,0.0,0.9996485061511423,0,1,0
1512,0.0,0.0,0.0,0.9992970123022847,0,1,1
1513,0.0,0.0,0.0,0.9996485061511423,0,0,1
1514,0.0,0.0,0.0,0.9996485061511423,0,0,1
1515,1.0,1.0,1.0,1.0,1,0,0
1516,0.0,0.0,0.0,0.9992970123022847,0,1,1
1517,0.0,0.0,0.0,0.9996485061511423,0,0,1
1518,0.0,0.0,0.0,0.998945518453427,0,2,1
1519,1.0,1.0,1.0,1.0,1,0,0
1520,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1521,0.0,0.0,0.0,1.0,0,0,0
1522,1.0,1.0,1.0,1.0,1,0,0
1523,1.0,1.0,1.0,1.0,1,0,0
1524,1.0,1.0,1.0,1.0,1,0,0
1525,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1526,1.0,1.0,1.0,1.0,1,0,0
1527,0.0,0.0,0.0,1.0,0,0,0
1528,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1529,0.0,0.0,0.0,0.9996485061511423,0,0,1
1530,1.0,1.0,1.0,1.0,1,0,0
1531,1.0,1.0,1.0,1.0,1,0,0
1532,1.0,1.0,1.0,1.0,1,0,0
1533,0.0,0.0,0.0,0.9996485061511423,0,0,1
1534,1.0,1.0,1.0,1.0,1,0,0
1535,1.0,1.0,1.0,1.0,1,0,0
1536,1.0,1.0,1.0,1.0,1,0,0
1537,1.0,1.0,1.0,1.0,1,0,0
1538,0.0,0.0,0.0,0.9996485061511423,0,0,1
1539,0.0,0.0,0.0,0.9996485061511423,0,1,0
1540,1.0,1.0,1.0,1.0,1,0,0
1541,0.0,0.0,0.0,0.998945518453427,0,2,1
1542,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1543,0.0,0.0,0.0,1.0,0,0,0
1544,0.0,0.0,0.0,0.9996485061511423,0,1,0
1545,0.0,0.0,0.0,0.998945518453427,0,2,1
1546,0.0,0.0,0.0,0.9992970123022847,0,1,1
1547,1.0,1.0,1.0,1.0,1,0,0
1548,0.0,0.0,0.0,0.9996485061511423,0,1,0
1549,0.0,0.0,0.0,0.9992970123022847,0,1,1
1550,1.0,1.0,1.0,1.0,1,0,0
1551,1.0,1.0,1.0,1.0,1,0,0
1552,0.0,0.0,0.0,1.0,0,0,0
1553,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1554,0.0,0.0,0.0,0.9992970123022847,0,1,1
1555,1.0,1.0,1.0,1.0,1,0,0
1556,1.0,1.0,1.0,1.0,1,0,0
1557,0.0,0.0,0.0,1.0,0,0,0
1558,0.0,0.0,0.0,0.9996485061511423,0,0,1
1559,0.0,0.0,0.0,1.0,0,0,0
1560,1.0,1.0,1.0,1.0,1,0,0
1561,0.0,0.0,0.0,1.0,0,0,0
1562,0.0,0.0,0.0,0.9996485061511423,0,1,0
1563,0.0,0.0,0.0,0.9996485061511423,0,0,1
1564,0.0,0.0,0.0,0.9996485061511423,0,1,0
1565,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1566,0.0,0.0,0.0,1.0,0,0,0
1567,0.0,0.0,0.0,0.9992970123022847,0,1,1
1568,1.0,1.0,1.0,1.0,1,0,0
1569,0.0,0.0,0.0,0.9996485061511423,0,1,0
1570,0.0,0.0,0.0,0.9992970123022847,0,1,1
1571,0.0,0.0,0.0,0.9996485061511423,0,0,1
1572,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1573,1.0,1.0,1.0,1.0,1,0,0
1574,0.0,0.0,0.0,0.9996485061511423,0,0,1
1575,1.0,1.0,1.0,1.0,1,0,0
1576,0.0,0.0,0.0,0.9996485061511423,0,0,1
1577,0.0,0.0,0.0,0.9996485061511423,0,0,1
1578,0.0,0.0,0.0,0.9996485061511423,0,0,1
1579,1.0,1.0,1.0,1.0,1,0,0
1580,0.0,0.0,0.0,0.998945518453427,0,2,1
1581,0.0,0.0,0.0,0.9996485061511423,0,0,1
1582,1.0,1.0,1.0,1.0,1,0,0
1583,0.0,0.0,0.0,0.9996485061511423,0,0,1
1584,1.0,1.0,1.0,1.0,1,0,0
1585,0.0,0.0,0.0,0.9992970123022847,0,2,0
1586,1.0,1.0,1.0,1.0,1,0,0
1587,0.0,0.0,0.0,1.0,0,0,0
1588,0.0,0.0,0.0,0.9996485061511423,0,0,1
1589,0.0,0.0,0.0,0.9992970123022847,0,1,1
1590,1.0,1.0,1.0,1.0,1,0,0
1591,0.0,0.0,0.0,1.0,0,0,0
1592,0.0,0.0,0.0,0.9992970123022847,0,1,1
1593,1.0,1.0,1.0,1.0,1,0,0
1594,0.0,0.0,0.0,0.9996485061511423,0,0,1
1595,0.0,0.0,0.0,0.9985940246045695,0,3,1
1596,0.0,0.0,0.0,0.9992970123022847,0,1,1
1597,0.0,0.0,0.0,0.9996485061511423,0,0,1
1598,1.0,1.0,1.0,1.0,1,0,0
1599,1.0,1.0,1.0,1.0,1,0,0
1600,0.0,0.0,0.0,0.9996485061511423,0,1,0
1601,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1602,0.0,0.0,0.0,0.998945518453427,0,2,1
1603,0.0,0.0,0.0,0.9992970123022847,0,2,0
1604,0.0,0.0,0.0,0.9996485061511423,0,0,1
1605,1.0,1.0,1.0,1.0,1,0,0
1606,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1607,0.0,0.0,0.0,0.9996485061511423,0,1,0
1608,0.0,0.0,0.0,0.9996485061511423,0,1,0
1609,1.0,1.0,1.0,1.0,1,0,0
1610,0.0,0.0,0.0,0.998945518453427,0,2,1
1611,0.0,0.0,0.0,0.9996485061511423,0,0,1
1612,0.0,0.0,0.0,0.9992970123022847,0,1,1
1613,0.0,0.0,0.0,0.9992970123022847,0,2,0
1614,0.0,0.0,0.0,0.9996485061511423,0,1,0
1615,0.0,0.0,0.0,1.0,0,0,0
1616,0.0,0.0,0.0,0.9996485061511423,0,1,0
1617,0.0,0.0,0.0,1.0,0,0,0
1618,0.0,0.0,0.0,1.0,0,0,0
1619,0.0,0.0,0.0,0.9996485061511423,0,1,0
1620,0.0,0.0,0.0,1.0,0,0,0
1621,0.0,0.0,0.0,1.0,0,0,0
1622,0.0,0.0,0.0,1.0,0,0,0
1623,0.0,0.0,0.0,0.9996485061511423,0,0,1
1624,0.0,0.0,0.0,1.0,0,0,0
1625,0.0,0.0,0.0,1.0,0,0,0
1626,0.0,0.0,0.0,1.0,0,0,0
1627,0.0,0.0,0.0,0.9996485061511423,0,1,0
1628,0.0,0.0,0.0,0.9996485061511423,0,0,1
1629,0.0,0.0,0.0,1.0,0,0,0
1630,0.0,0.0,0.0,1.0,0,0,0
1631,1.0,1.0,1.0,1.0,1,0,0
1632,0.0,0.0,0.0,0.9996485061511423,0,1,0
1633,0.0,0.0,0.0,1.0,0,0,0
1634,0.0,0.0,0.0,0.9992970123022847,0,2,0
1635,0.0,0.0,0.0,1.0,0,0,0
1636,1.0,1.0,1.0,1.0,1,0,0
1637,0.0,0.0,0.0,0.9996485061511423,0,0,1
1638,0.0,0.0,0.0,1.0,0,0,0
1639,1.0,1.0,1.0,1.0,1,0,0
1640,0.0,0.0,0.0,1.0,0,0,0
1641,0.0,0.0,0.0,1.0,0,0,0
1642,0.0,0.0,0.0,0.9996485061511423,0,0,1
1643,0.0,0.0,0.0,0.9996485061511423,0,1,0
1644,0.0,0.0,0.0,1.0,0,0,0
1645,0.0,0.0,0.0,0.9996485061511423,0,0,1
1646,0.0,0.0,0.0,0.998945518453427,0,2,1
1647,0.0,0.0,0.0,1.0,0,0,0
1648,0.0,0.0,0.0,0.9996485061511423,0,1,0
1649,0.0,0.0,0.0,0.9996485061511423,0,0,1
1650,0.0,0.0,0.0,1.0,0,0,0
1651,1.0,1.0,1.0,1.0,1,0,0
1652,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1653,1.0,1.0,1.0,1.0,1,0,0
1654,0.0,0.0,0.0,0.9996485061511423,0,1,0
1655,1.0,1.0,1.0,1.0,1,0,0
1656,1.0,1.0,1.0,1.0,1,0,0
1657,0.0,0.0,0.0,0.9996485061511423,0,1,0
1658,0.0,0.0,0.0,1.0,0,0,0
1659,0.0,0.0,0.0,0.9996485061511423,0,1,0
1660,0.0,0.0,0.0,0.9996485061511423,0,1,0
1661,0.0,0.0,0.0,1.0,0,0,0
1662,0.0,0.0,0.0,1.0,0,0,0
1663,0.0,0.0,0.0,1.0,0,0,0
1664,1.0,1.0,1.0,1.0,1,0,0
1665,0.0,0.0,0.0,1.0,0,0,0
1666,1.0,1.0,1.0,1.0,1,0,0
1667,0.0,0.0,0.0,0.9992970123022847,0,1,1
1668,0.0,0.0,0.0,0.9996485061511423,0,0,1
1669,0.0,0.0,0.0,0.9996485061511423,0,1,0
1670,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1671,0.0,0.0,0.0,0.9996485061511423,0,0,1
1672,0.0,0.0,0.0,0.9996485061511423,0,1,0
1673,0.0,0.0,0.0,0.9996485061511423,0,1,0
1674,0.0,0.0,0.0,0.9996485061511423,0,0,1
1675,0.0,0.0,0.0,1.0,0,0,0
1676,0.0,0.0,0.0,0.9992970123022847,0,1,1
1677,0.0,0.0,0.0,0.9996485061511423,0,1,0
1678,0.0,0.0,0.0,0.9992970123022847,0,1,1
1679,0.0,0.0,0.0,0.9996485061511423,0,0,1
1680,0.0,0.0,0.0,0.9996485061511423,0,1,0
1681,0.0,0.0,0.0,0.9992970123022847,0,1,1
1682,0.0,0.0,0.0,0.9996485061511423,0,0,1
1683,0.0,0.0,0.0,1.0,0,0,0
1684,0.0,0.0,0.0,1.0,0,0,0
1685,0.0,0.0,0.0,1.0,0,0,0
1686,0.0,0.0,0.0,0.9996485061511423,0,0,1
1687,0.0,0.0,0.0,1.0,0,0,0
1688,0.0,0.0,0.0,0.9996485061511423,0,0,1
1689,0.0,0.0,0.0,1.0,0,0,0
1690,0.0,0.0,0.0,0.9992970123022847,0,1,1
1691,0.0,0.0,0.0,0.9996485061511423,0,1,0
1692,0.0,0.0,0.0,0.9996485061511423,0,1,0
1693,1.0,1.0,1.0,1.0,1,0,0
1694,0.0,0.0,0.0,1.0,0,0,0
1695,0.0,0.0,0.0,1.0,0,0,0
1696,0.0,0.0,0.0,1.0,0,0,0
1697,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1698,0.0,0.0,0.0,1.0,0,0,0
1699,0.0,0.0,0.0,0.998945518453427,0,2,1
1700,0.0,0.0,0.0,1.0,0,0,0
1701,0.0,0.0,0.0,0.9996485061511423,0,0,1
1702,0.0,0.0,0.0,0.9996485061511423,0,1,0
1703,0.0,0.0,0.0,1.0,0,0,0
1704,0.0,0.0,0.0,1.0,0,0,0
1705,0.0,0.0,0.0,1.0,0,0,0
1706,0.0,0.0,0.0,1.0,0,0,0
1707,0.0,0.0,0.0,0.9996485061511423,0,1,0
1708,0.0,0.0,0.0,0.9996485061511423,0,0,1
1709,0.0,0.0,0.0,1.0,0,0,0
1710,0.0,0.0,0.0,1.0,0,0,0
1711,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1712,0.0,0.0,0.0,1.0,0,0,0
1713,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1714,0.0,0.0,0.0,0.9992970123022847,0,1,1
1715,0.0,0.0,0.0,1.0,0,0,0
1716,0.0,0.0,0.0,0.9996485061511423,0,0,1
1717,0.0,0.0,0.0,0.9996485061511423,0,1,0
1718,1.0,1.0,1.0,1.0,1,0,0
1719,1.0,1.0,1.0,1.0,1,0,0
1720,0.0,0.0,0.0,1.0,0,0,0
1721,0.0,0.0,0.0,0.9996485061511423,0,1,0
1722,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1723,0.0,0.0,0.0,0.9992970123022847,0,1,1
1724,1.0,1.0,1.0,1.0,1,0,0
1725,0.0,0.0,0.0,1.0,0,0,0
1726,0.0,0.0,0.0,1.0,0,0,0
1727,0.0,0.0,0.0,1.0,0,0,0
1728,1.0,1.0,1.0,1.0,1,0,0
1729,0.0,0.0,0.0,0.9996485061511423,0,1,0
1730,0.0,0.0,0.0,0.9996485061511423,0,1,0
1731,0.0,0.0,0.0,1.0,0,0,0
1732,0.0,0.0,0.0,1.0,0,0,0
1733,0.0,0.0,0.0,0.9992970123022847,0,1,1
1734,1.0,1.0,1.0,1.0,1,0,0
1735,0.0,0.0,0.0,1.0,0,0,0
1736,0.0,0.0,0.0,1.0,0,0,0
1737,0.0,0.0,0.0,1.0,0,0,0
1738,0.0,0.0,0.0,0.9996485061511423,0,1,0
1739,0.0,0.0,0.0,0.9996485061511423,0,0,1
1740,0.0,0.0,0.0,1.0,0,0,0
1741,0.0,0.0,0.0,0.9996485061511423,0,1,0
1742,0.0,0.0,0.0,1.0,0,0,0
1743,0.0,0.0,0.0,0.998945518453427,0,2,1
1744,0.0,0.0,0.0,1.0,0,0,0
1745,0.0,0.0,0.0,0.9996485061511423,0,0,1
1746,0.0,0.0,0.0,1.0,0,0,0
1747,1.0,1.0,1.0,1.0,1,0,0
1748,0.0,0.0,0.0,0.9996485061511423,0,0,1
1749,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1750,0.0,0.0,0.0,0.9996485061511423,0,0,1
1751,0.0,0.0,0.0,1.0,0,0,0
1752,1.0,1.0,1.0,1.0,1,0,0
1753,0.0,0.0,0.0,1.0,0,0,0
1754,0.0,0.0,0.0,1.0,0,0,0
1755,0.0,0.0,0.0,0.9996485061511423,0,1,0
1756,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1757,0.0,0.0,0.0,1.0,0,0,0
1758,0.0,0.0,0.0,1.0,0,0,0
1759,0.0,0.0,0.0,0.9996485061511423,0,0,1
1760,1.0,1.0,1.0,1.0,1,0,0
1761,0.0,0.0,0.0,0.9996485061511423,0,0,1
1762,0.0,0.0,0.0,0.9992970123022847,0,2,0
1763,0.0,0.0,0.0,0.9996485061511423,0,1,0
1764,0.0,0.0,0.0,0.9996485061511423,0,0,1
1765,0.0,0.0,0.0,0.9996485061511423,0,1,0
1766,0.0,0.0,0.0,1.0,0,0,0
1767,1.0,1.0,1.0,1.0,1,0,0
1768,0.0,0.0,0.0,0.9996485061511423,0,1,0
1769,0.0,0.0,0.0,0.9996485061511423,0,1,0
1770,1.0,1.0,1.0,1.0,1,0,0
1771,1.0,1.0,1.0,1.0,1,0,0
1772,0.0,0.0,0.0,1.0,0,0,0
1773,0.0,0.0,0.0,1.0,0,0,0
1774,0.0,0.0,0.0,1.0,0,0,0
1775,0.0,0.0,0.0,0.9996485061511423,0,1,0
1776,0.0,0.0,0.0,1.0,0,0,0
1777,0.0,0.0,0.0,0.9996485061511423,0,0,1
1778,0.0,0.0,0.0,1.0,0,0,0
1779,0.0,0.0,0.0,1.0,0,0,0
1780,0.0,0.0,0.0,1.0,0,0,0
1781,0.0,0.0,0.0,1.0,0,0,0
1782,0.0,0.0,0.0,0.9996485061511423,0,0,1
1783,0.0,0.0,0.0,0.9996485061511423,0,1,0
1784,0.0,0.0,0.0,0.9996485061511423,0,0,1
1785,0.0,0.0,0.0,0.9996485061511423,0,0,1
1786,0.0,0.0,0.0,0.9996485061511423,0,0,1
1787,0.0,0.0,0.0,0.9996485061511423,0,1,0
1788,0.0,0.0,0.0,0.9996485061511423,0,0,1
1789,0.0,0.0,0.0,0.9996485061511423,0,1,0
1790,0.0,0.0,0.0,1.0,0,0,0
1791,0.0,0.0,0.0,0.9996485061511423,0,1,0
1792,0.0,0.0,0.0,0.9996485061511423,0,0,1
1793,0.0,0.0,0.0,0.9996485061511423,0,1,0
1794,0.0,0.0,0.0,1.0,0,0,0
1795,1.0,1.0,1.0,1.0,1,0,0
1796,1.0,1.0,1.0,1.0,1,0,0
1797,0.0,0.0,0.0,0.9996485061511423,0,0,1
1798,0.0,0.0,0.0,1.0,0,0,0
1799,0.0,0.0,0.0,1.0,0,0,0
1800,0.0,0.0,0.0,1.0,0,0,0
1801,0.0,0.0,0.0,1.0,0,0,0
1802,0.0,0.0,0.0,1.0,0,0,0
1803,1.0,1.0,1.0,1.0,1,0,0
1804,0.0,0.0,0.0,1.0,0,0,0
1805,0.0,0.0,0.0,0.9996485061511423,0,1,0
1806,0.0,0.0,0.0,1.0,0,0,0
1807,0.0,0.0,0.0,1.0,0,0,0
1808,0.0,0.0,0.0,1.0,0,0,0
1809,0.0,0.0,0.0,1.0,0,0,0
1810,0.0,0.0,0.0,1.0,0,0,0
1811,0.0,0.0,0.0,1.0,0,0,0
1812,0.0,0.0,0.0,1.0,0,0,0
1813,0.0,0.0,0.0,0.9996485061511423,0,1,0
1814,0.0,0.0,0.0,1.0,0,0,0
1815,0.0,0.0,0.0,0.9996485061511423,0,0,1
1816,0.0,0.0,0.0,1.0,0,0,0
1817,0.0,0.0,0.0,0.9996485061511423,0,1,0
1818,0.0,0.0,0.0,1.0,0,0,0
1819,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1820,0.0,0.0,0.0,1.0,0,0,0
1821,0.0,0.0,0.0,1.0,0,0,0
1822,0.0,0.0,0.0,0.9996485061511423,0,0,1
1823,0.0,0.0,0.0,0.9996485061511423,0,1,0
1824,0.0,0.0,0.0,1.0,0,0,0
1825,0.0,0.0,0.0,0.9996485061511423,0,0,1
1826,0.0,0.0,0.0,1.0,0,0,0
1827,1.0,1.0,1.0,1.0,1,0,0
1828,0.0,0.0,0.0,1.0,0,0,0
1829,0.0,0.0,0.0,1.0,0,0,0
1830,0.0,0.0,0.0,1.0,0,0,0
1831,0.0,0.0,0.0,0.9996485061511423,0,1,0
1832,0.0,0.0,0.0,1.0,0,0,0
1833,0.0,0.0,0.0,1.0,0,0,0
1834,1.0,1.0,1.0,1.0,1,0,0
1835,0.0,0.0,0.0,1.0,0,0,0
1836,0.0,0.0,0.0,0.9992970123022847,0,1,1
1837,0.0,0.0,0.0,0.9996485061511423,0,0,1
1838,0.0,0.0,0.0,0.9992970123022847,0,1,1
1839,0.0,0.0,0.0,1.0,0,0,0
1840,0.0,0.0,0.0,1.0,0,0,0
1841,0.0,0.0,0.0,1.0,0,0,0
1842,0.0,0.0,0.0,0.9996485061511423,0,0,1
1843,0.0,0.0,0.0,0.998945518453427,0,2,1
1844,0.0,0.0,0.0,1.0,0,0,0
1845,0.0,0.0,0.0,0.9996485061511423,0,1,0
1846,0.0,0.0,0.0,1.0,0,0,0
1847,0.0,0.0,0.0,1.0,0,0,0
1848,0.0,0.0,0.0,0.9996485061511423,0,1,0
1849,0.0,0.0,0.0,1.0,0,0,0
1850,0.0,0.0,0.0,1.0,0,0,0
1851,1.0,1.0,1.0,1.0,1,0,0
1852,0.0,0.0,0.0,1.0,0,0,0
1853,0.0,0.0,0.0,1.0,0,0,0
1854,1.0,1.0,1.0,1.0,1,0,0
1855,0.0,0.0,0.0,0.9996485061511423,0,0,1
1856,0.0,0.0,0.0,1.0,0,0,0
1857,0.0,0.0,0.0,1.0,0,0,0
1858,0.0,0.0,0.0,1.0,0,0,0
1859,0.0,0.0,0.0,1.0,0,0,0
1860,0.0,0.0,0.0,0.9996485061511423,0,0,1
1861,0.0,0.0,0.0,0.9996485061511423,0,1,0
1862,0.0,0.0,0.0,0.9996485061511423,0,0,1
1863,0.0,0.0,0.0,0.9996485061511423,0,1,0
1864,0.0,0.0,0.0,1.0,0,0,0
1865,0.0,0.0,0.0,0.9996485061511423,0,1,0
1866,0.5,1.0,0.6666666666666666,0.9996485061511423,1,1,0
1867,0.0,0.0,0.0,0.9996485061511423,0,0,1
1868,0.0,0.0,0.0,0.9996485061511423,0,0,1
1869,1.0,1.0,1.0,1.0,1,0,0
1870,0.0,0.0,0.0,1.0,0,0,0
1871,0.0,0.0,0.0,0.9996485061511423,0,1,0
1872,0.0,0.0,0.0,1.0,0,0,0
1873,0.0,0.0,0.0,0.998945518453427,0,2,1
1874,0.0,0.0,0.0,1.0,0,0,0
1875,0.0,0.0,0.0,1.0,0,0,0
1876,0.0,0.0,0.0,0.9996485061511423,0,0,1
1877,0.0,0.0,0.0,1.0,0,0,0
1878,0.0,0.0,0.0,1.0,0,0,0
1879,0.0,0.0,0.0,1.0,0,0,0
1880,0.0,0.0,0.0,1.0,0,0,0
1881,0.0,0.0,0.0,0.9996485061511423,0,1,0
1882,0.0,0.0,0.0,1.0,0,0,0
1883,0.0,0.0,0.0,1.0,0,0,0
1884,0.0,0.0,0.0,1.0,0,0,0
1885,0.0,0.0,0.0,1.0,0,0,0
1886,0.0,0.0,0.0,1.0,0,0,0
1887,0.0,0.0,0.0,0.9996485061511423,0,0,1
1888,0.0,0.0,0.0,0.9996485061511423,0,0,1
1889,0.0,0.0,0.0,0.9996485061511423,0,0,1
1890,0.0,0.0,0.0,0.9996485061511423,0,1,0
1891,0.0,0.0,0.0,0.9996485061511423,0,1,0
1892,0.0,0.0,0.0,1.0,0,0,0
1893,0.0,0.0,0.0,1.0,0,0,0
1894,0.0,0.0,0.0,0.9996485061511423,0,1,0
1895,0.0,0.0,0.0,1.0,0,0,0
1896,0.0,0.0,0.0,1.0,0,0,0
1897,0.0,0.0,0.0,1.0,0,0,0
1898,0.0,0.0,0.0,1.0,0,0,0
1899,0.0,0.0,0.0,0.9996485061511423,0,1,0
1900,0.0,0.0,0.0,0.9996485061511423,0,0,1
1901,0.0,0.0,0.0,1.0,0,0,0
1902,0.0,0.0,0.0,0.9992970123022847,0,2,0
1903,0.0,0.0,0.0,0.9996485061511423,0,0,1
1904,0.0,0.0,0.0,0.9992970123022847,0,1,1
1905,0.0,0.0,0.0,1.0,0,0,0
1906,0.0,0.0,0.0,0.9992970123022847,0,2,0
1907,0.0,0.0,0.0,1.0,0,0,0
1908,0.0,0.0,0.0,0.9992970123022847,0,2,0
1909,0.0,0.0,0.0,1.0,0,0,0
